PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,total_spend,group,is_alone,deck,Name_length,nl_short,has_spent,RoomServiceBin,FoodCourtBin,ShoppingMallBin,SpaBin,VRDeckBin,places_spent,total_spend_log,RoomServiceLog,FoodCourtLog,ShoppingMallLog,SpaLog,VRDeckLog,AgeBin
2822_02,1,1,G/450/S,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Salley Harverez,False,0.0,2822,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2822_03,1,1,G/450/S,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Rayne Harverez,True,0.0,2822,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2822_04,1,1,G/450/S,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Annaha Harverez,True,0.0,2822,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2822_05,1,1,G/450/S,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Melvia Harverez,False,0.0,2822,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2823_01,2,1,F/587/P,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Smark Parté,True,0.0,2823,1,5,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2824_01,0,1,C/104/S,2,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Shain Rinicapead,True,0.0,2824,1,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2825_01,2,1,F/539/S,0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Popow Sake,True,0.0,2825,1,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2826_01,0,0,C/96/P,2,28.0,0.0,1581.0,213.0,0.0,18.0,3051.0,Teron Pabler,False,4863.0,2826,0,2,12.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3,3,2,0,1,3,2
2826_02,0,0,C/96/P,0,49.0,0.0,20.0,6807.0,174.0,3538.0,2473.0,Terops Pabler,False,13012.0,2826,0,2,13.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4,1,3,2,3,3,3
2831_01,0,0,D/86/P,0,23.0,0.0,0.0,824.0,0.0,495.0,1479.0,Weznif Fandomatty,True,2798.0,2831,0,3,17.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,2,0,2,3,1
2831_02,0,0,D/86/P,0,19.0,0.0,0.0,1.0,0.0,2085.0,55.0,Naviton Impress,False,2141.0,2831,0,3,15.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,0,0,3,1,0
2832_01,1,0,E/173/P,0,34.0,0.0,0.0,250.0,23.0,0.0,514.0,,False,787.0,2832,1,4,14.591192170818506,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,2,1,0,2,2
2834_01,0,0,C/105/S,0,40.0,1.0,0.0,11.0,0.0,2205.0,1295.0,Bosonan Coniple,True,3511.0,2834,1,2,15.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,1,0,3,3,3
2835_01,0,0,A/24/P,2,26.0,1.0,0.0,186.0,0.0,548.0,5058.0,Sadirk Unaring,False,5792.0,2835,1,0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,2,0,2,3,1
2837_01,1,0,F/588/P,1,23.0,0.0,0.0,0.0,0.0,3.0,1919.0,Sergia Mcgoway,False,1922.0,2837,1,5,14.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3,0,0,0,0,3,1
2838_01,2,0,E/174/P,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Whee Cure,False,0.0,2838,1,4,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2839_01,0,0,C/107/S,0,51.0,0.0,1.0,3935.0,0.0,146.0,0.0,Achib Heedry,True,4082.0,2839,1,2,12.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3,0,3,0,2,0,3
2840_01,1,0,F/540/S,2,44.0,0.0,672.0,0.0,0.0,0.0,20.0,Jacky Hortis,False,692.0,2840,1,5,12.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2,2,0,0,0,1,3
2843_01,2,0,E/175/P,0,50.0,0.0,357.0,0.0,657.0,0.0,0.0,Apsps Terte,False,1014.0,2843,1,4,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,2,0,2,0,0,3
2846_01,1,1,G/452/S,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Margio Lardsonald,True,0.0,2846,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2847_01,1,1,G/464/P,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Thery Cardsay,True,0.0,2847,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2852_01,1,0,G/465/P,0,21.0,0.0,33.0,126.0,0.0,461.0,0.0,Guadae Jeffey,False,620.0,2852,1,6,13.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2,1,2,0,2,0,1
2853_01,1,0,F/544/S,0,20.0,0.0,56.0,757.0,111.0,0.0,0.0,Lonnez Browlerson,True,924.0,2853,1,5,17.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2,1,2,2,0,0,1
2854_01,1,0,F/591/P,2,14.0,0.0,0.0,0.0,14.0,692.0,809.0,Phia Buckentry,False,1515.0,2854,1,5,14.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3,0,0,1,2,2,0
2856_01,0,0,C/108/S,2,38.0,0.0,0.0,896.0,0.0,0.0,4168.0,Duhra Fulous,False,5064.0,2856,1,2,12.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3,0,2,0,0,3,2
2857_01,1,0,F/545/S,1,29.0,0.0,631.0,0.0,0.0,40.0,0.0,Hanry Larlowelley,False,671.0,2857,1,5,17.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2,2,0,0,1,0,2
2858_01,0,1,C/109/S,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Iononus Fictful,True,0.0,2858,0,2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2858_02,0,1,C/109/S,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesatik Fictful,True,0.0,2858,0,2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2858_03,0,1,C/109/S,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Dilath Fictful,True,0.0,2858,0,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2859_01,0,1,C/98/P,2,31.385093167701864,0.0,0.0,0.0,0.0,0.0,0.0,Navior Excialing,True,0.0,2859,1,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2860_01,1,0,F/546/S,1,18.0,0.0,154.0,22.0,77.0,1053.0,0.0,Ianna Antoshipson,True,1306.0,2860,1,5,17.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,2,1,1,3,0,0
2861_01,1,0,F/547/S,0,17.0,0.0,5.0,756.0,0.0,0.0,0.0,Evaley Marson,True,761.0,2861,1,5,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2,0,2,0,0,0,0
2862_01,2,1,E/193/S,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Cowlat Gooki,True,0.0,2862,1,4,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2863_01,1,0,G/466/P,0,27.0,0.0,0.0,2.0,49.0,0.0,801.0,Therek Thony,False,852.0,2863,1,6,12.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,0,1,0,2,1
2865_01,2,0,D/88/P,0,34.0,0.0,2904.0,23.0,7.0,0.0,81.0,Goos Corie,False,3015.0,2865,0,3,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3,3,1,0,0,1,2
2865_02,2,0,D/88/P,0,53.0,0.0,520.0,0.0,442.0,0.0,0.0,Hammet Corie,True,962.0,2865,0,3,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2,2,0,2,0,0,3
2866_01,0,1,C/110/S,0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,Hadirk Wheededly,True,0.0,2866,1,2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2867_01,2,0,D/89/P,0,41.0,0.0,71.0,0.0,1617.0,31.0,0.0,Smats Bane,False,1719.0,2867,0,3,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,1,0,3,1,0,3
2867_02,2,0,E/176/P,0,51.0,0.0,819.0,4.0,92.0,38.0,0.0,Trisp Bane,False,953.0,2867,0,4,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,0,1,1,0,3
2869_01,1,1,G/467/P,1,61.0,0.0,0.0,0.0,0.0,0.0,0.0,Anton Vantonson,True,0.0,2869,1,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2870_01,1,0,G/454/S,0,59.0,0.0,0.0,0.0,1.0,920.0,1.0,Nancey Willynnedy,True,922.0,2870,1,6,17.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2,0,0,0,2,0,3
2871_01,0,1,B/88/P,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Acruxon Unregul,True,0.0,2871,0,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2871_02,0,1,B/88/P,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarthim Unregul,True,0.0,2871,0,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2872_01,1,0,G/455/S,1,57.0,0.0,0.0,1431.0,0.0,30.0,337.0,Jonard Leblanchez,True,1798.0,2872,1,6,17.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,3,0,1,2,3
2873_01,2,0,E/194/S,2,39.0,0.0,2127.0,0.0,23.0,0.0,0.0,Alls Birte,False,2150.0,2873,1,4,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,3,0,1,0,0,3
2875_01,0,1,B/107/S,2,55.0,0.0,0.0,0.0,0.0,0.0,0.0,Zinonon Frolestty,True,0.0,2875,1,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2876_01,1,0,G/456/S,0,42.0,0.0,173.0,656.0,0.0,0.0,23.0,Andyn Brenney,False,852.0,2876,1,6,13.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2,2,2,0,0,1,3
2877_01,1,0,F/592/P,0,36.0,0.0,418.0,40.0,7.0,338.0,0.0,Berly Vinozarks,False,803.0,2877,1,5,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,1,0,2,0,2
2878_01,2,0,F/593/P,0,42.0,0.0,44.0,0.0,3648.0,0.0,9.0,Grey Ancy,True,3701.0,2878,1,5,9.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3,1,0,3,0,0,3
2880_01,1,1,G/468/P,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Lynnee Wooterston,False,0.0,2880,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2881_01,1,0,G/457/S,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Walley Brightez,False,0.0,2881,1,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2882_01,1,1,G/458/S,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Clarry Dillips,False,0.0,2882,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2883_01,1,0,F/595/P,0,28.0,0.0,0.0,93.0,1282.0,0.0,0.0,Brene Hanner,True,1375.0,2883,1,5,12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3,0,1,3,0,0,2
2884_01,2,0,D/90/P,0,37.0,0.0,912.0,0.0,0.0,0.0,0.0,Coats Erle,False,912.0,2884,1,3,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,0,0,0,0,2
2887_01,1,0,G/459/S,0,44.0,0.0,0.0,0.0,744.0,62.0,3.0,Gabrie Reenez,False,809.0,2887,1,6,13.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2,0,0,2,1,0,3
2888_01,2,0,F/597/P,0,71.0,1.0,901.0,0.0,1698.0,0.0,0.0,Kad Gele,False,2599.0,2888,1,5,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3,2,0,3,0,0,3
2890_01,0,0,B/89/P,0,44.0,0.0,0.0,351.0,0.0,3.0,3447.0,Jabbab Cattyried,False,3801.0,2890,0,1,16.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,2,0,0,3,3
2890_02,0,1,B/89/P,0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Suhain Cattyried,True,0.0,2890,0,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2891_01,1,0,G/460/S,0,18.0,0.0,4.0,904.0,0.0,0.0,1.0,Gleney Ortinericey,False,909.0,2891,1,6,18.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2,0,2,0,0,0,0
2892_01,1,0,G/469/P,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Glena Coolerson,True,0.0,2892,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2892_02,1,1,G/469/P,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Benry Gallenry,False,0.0,2892,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2892_03,1,1,G/469/P,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sharie Gallenry,True,0.0,2892,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2892_04,1,0,F/598/P,0,29.0,0.0,0.0,1311.0,0.0,0.0,0.0,Kendre Coolerson,False,1311.0,2892,0,5,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0,3,0,0,0,2
2892_05,1,0,G/469/P,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Wilmay Coolerson,False,0.0,2892,0,6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2893_01,1,0,G/470/P,2,27.0,0.0,688.0,307.0,779.0,0.0,19.0,Verek Beasleyes,False,1793.0,2893,1,6,15.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3,2,2,2,0,1,1
2894_01,1,0,F/599/P,1,24.0,0.0,0.0,0.0,443.0,244.0,1.0,Idace Hersons,False,688.0,2894,1,5,13.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,2,0,0,2,2,0,1
2897_01,1,0,G/461/S,0,38.0,0.0,1.0,0.0,288.0,0.0,556.0,Guye Meadoney,True,845.0,2897,1,6,13.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2,0,0,2,0,2,2
2899_01,2,0,F/600/P,0,28.0,0.0,523.0,0.0,0.0,970.0,0.0,Monch Buth,False,1493.0,2899,1,5,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3,2,0,0,2,0,2
2900_01,2,1,,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Corse Snoff,True,0.0,2900,1,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2901_01,1,0,F/601/P,0,16.0,0.0,0.0,20.0,0.0,300.0,681.0,Jeanna Vandez,False,1001.0,2901,0,5,13.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,1,0,2,2,0
2901_02,1,0,F/601/P,1,24.0,0.0,0.0,2.0,25.0,0.0,707.0,Loisey Vandez,True,734.0,2901,0,5,13.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2,0,0,1,0,2,1
2902_01,1,0,G/471/P,0,33.0,0.0,123.0,760.0,0.0,0.0,0.0,Lyney Merkins,False,883.0,2902,1,6,13.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2,2,2,0,0,0,2
2905_01,1,0,G/462/S,2,24.0,0.0,489.0,0.0,0.0,0.0,0.0,Lloyde Parsoney,False,489.0,2905,1,6,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2,2,0,0,0,0,1
2906_01,1,0,G/463/S,0,29.0,0.0,1.0,0.0,133.0,104.0,574.0,Margia Gainebergan,False,812.0,2906,1,6,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2,0,0,2,2,2,2
2907_01,1,0,F/552/S,0,25.0,0.0,0.0,9.0,2005.0,0.0,5.0,Paulah Weavesend,True,2019.0,2907,1,5,16.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3,0,0,3,0,0,1
2908_01,1,0,G/464/S,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nica Berreranks,False,0.0,2908,0,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2908_02,1,0,F/553/S,0,13.0,0.0,649.0,2.0,0.0,124.0,143.0,Benda Berreranks,False,918.0,2908,0,5,16.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2,2,0,0,2,2,0
2909_01,1,1,G/473/P,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Eddiey Polloantes,False,0.0,2909,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2910_01,1,0,F/602/P,1,32.0,0.0,0.0,0.0,736.0,0.0,0.0,Celis Bucknersony,False,736.0,2910,1,5,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0,0,2,0,0,2
2912_01,2,1,E/178/P,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Beeres Kine,False,0.0,2912,1,4,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2913_01,2,0,F/603/P,0,49.0,0.0,21.0,25.0,1509.0,0.0,1042.0,Pefox Sau,False,2597.0,2913,1,5,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3,1,1,3,0,3,3
2919_01,2,0,D/96/S,0,43.0,0.0,13.0,2119.0,315.0,0.0,261.0,Slix Kra,True,2708.0,2919,0,3,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3,1,3,2,0,2,3
2919_02,2,0,F/555/S,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Soyos Kra,True,0.0,2919,0,5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2919_03,2,1,F/555/S,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Stmeal Kra,True,0.0,2919,0,5,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2920_01,1,0,F/606/P,0,23.0,0.0,0.0,179.0,569.0,0.0,0.0,Joelan Schwardson,True,748.0,2920,1,5,17.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2,0,2,2,0,0,1
2925_01,2,0,F/609/P,0,43.0,0.0,336.0,11.0,796.0,15.0,0.0,Cines Minen,True,1158.0,2925,0,5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,2,1,2,1,0,3
2925_02,2,1,F/609/P,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Goleer Minen,True,0.0,2925,0,5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2926_01,2,0,,0,43.0,0.0,828.0,25.0,545.0,107.0,0.0,Kad Homin,False,1505.0,2926,1,0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3,2,1,2,2,0,3
2927_01,2,1,F/611/P,2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Caw Panad,True,0.0,2927,1,5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2928_01,0,0,B/92/P,2,54.0,1.0,0.0,2062.0,2.0,19.0,1618.0,Menkibi Mander,False,3701.0,2928,0,1,14.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,3,0,1,3,3
2928_02,0,1,B/92/P,0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Photope Caltilter,True,0.0,2928,0,1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2928_03,0,1,B/92/P,0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Gluinol Mander,True,0.0,2928,0,1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2929_01,1,1,G/467/S,1,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Alancy Mcbritts,True,0.0,2929,1,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2930_01,1,0,G/474/P,0,45.0,0.0,0.0,9.0,0.0,857.0,16.0,Cary Mejiaddox,False,882.0,2930,1,6,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2,0,0,0,2,1,3
2934_01,1,0,F/557/S,1,20.0,0.0,0.0,689.0,0.0,0.0,0.0,Adriet Moodman,False,689.0,2934,1,5,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,2,0,0,0,1
2935_01,0,0,T/2/P,0,33.0,0.0,0.0,28.0,0.0,6841.0,543.0,,False,7412.0,2935,1,7,15.11031175059952,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3,0,1,0,3,2,2
2936_01,1,0,G/468/S,0,21.0,0.0,15.0,30.0,11.0,2.0,388.0,Jimmyn Berreranks,False,446.0,2936,1,6,17.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2,1,1,1,0,2,1
2938_01,0,1,C/100/P,0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,Taban Aroodint,True,0.0,2938,1,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2940_01,1,0,F/615/P,1,23.0,0.0,5.0,308.0,363.0,7.0,0.0,Melica Casonston,True,683.0,2940,1,5,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,0,2,2,0,0,1
2941_01,1,0,G/477/P,0,16.0,0.0,24.0,0.0,13.0,717.0,0.0,Coreee Beasleyes,False,754.0,2941,1,6,16.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2,1,0,1,2,0,0
2942_01,1,0,F/558/S,0,35.0,0.0,198.0,44.0,97.0,30.0,510.0,Tany Watkinsley,False,879.0,2942,1,5,15.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2,2,1,1,1,2,2
2943_01,1,1,G/478/P,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Allene Belley,False,0.0,2943,1,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2944_01,1,0,F/559/S,0,51.0,0.0,214.0,3.0,16.0,569.0,0.0,Min Nichoan,False,802.0,2944,0,5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2,2,0,1,2,0,3
2944_02,1,0,G/469/S,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Ernard Nichoan,False,0.0,2944,0,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2944_03,1,1,G/469/S,2,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Sta Nichoan,False,0.0,2944,0,6,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2
2944_04,1,0,G/469/S,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terta Nichoan,True,0.0,2944,0,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2945_01,1,1,G/479/P,2,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeanie Moodsey,True,0.0,2945,1,6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2948_01,0,0,C/112/S,0,55.0,0.0,0.0,1971.0,77.0,577.0,1050.0,Tabiton Prearright,True,3675.0,2948,1,2,18.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,3,0,3,1,2,3,3
2949_01,1,1,G/482/P,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Florey Boltertley,False,0.0,2949,1,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2950_01,1,0,F/617/P,0,20.0,0.0,310.0,0.0,374.0,0.0,5.0,Lawren Fielsenders,False,689.0,2950,1,5,18.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2,2,0,2,0,0,1
2953_01,1,0,E/179/P,2,25.0,0.0,0.0,641.0,0.0,2.0,0.0,Eilan Solivers,True,643.0,2953,1,4,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2,0,2,0,0,0,1
2954_01,1,0,F/619/P,2,18.0,0.0,235.0,0.0,101.0,0.0,316.0,Karlie Gordanieves,True,652.0,2954,1,5,18.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2,2,0,2,0,2,0
2956_01,1,0,G/470/S,1,28.0,0.0,3.0,141.0,0.0,0.0,1689.0,Tonnie Houseson,False,1833.0,2956,1,6,15.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3,0,2,0,0,3,2
2958_01,1,0,F/561/S,0,26.0,0.0,1822.0,0.0,4.0,107.0,1204.0,Min Parrett,False,3137.0,2958,1,5,11.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3,3,0,0,2,3,1
2959_01,1,0,F/620/P,1,28.0,0.0,1.0,0.0,933.0,614.0,0.0,,False,1548.0,2959,1,5,14.591192170818506,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3,0,0,2,2,0,2
2960_01,1,0,F/562/S,0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,Gracia Carterson,False,0.0,2960,1,5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3
2961_01,1,0,F/621/P,0,56.0,0.0,0.0,54.0,0.0,724.0,0.0,Evaned Kellynn,False,778.0,2961,1,5,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2,0,1,0,2,0,3
